text_id,source_type,model,base_prompt,sampling_strategy,few_shot,Filepath,wordtypes,wordtokens,swordtypes,swordtokens,lextypes,lextokens,slextypes,slextokens,verbtypes,verbtokens,sverbtypes,sverbtokens,adjtypes,adjtokens,advtypes,advtokens,nountypes,nountokens,LD,LS1,LS2,VS1,VS2,CVS1,NDW,NDW-50,NDW-ER50,NDW-ES50,TTR,MSTTR,CTTR,RTTR,LogTTR,Uber,LV,VV1,SVV1,CVV1,VV2,NV,AdjV,AdvV,ModV
05-a2,Candidate,GPT-4o,With Description,Random,1.0,cli_text,44,65,4,8,21,29,4,8,9,10,1,1,3,3,1,1,9,15,0.4462,0.2759,0.0909,0.1,0.1,0.2236,44,37,37.2,36.0,0.6769,0.74,3.8591,5.4575,0.9065,19.3948,0.7241,0.9,8.1,2.0125,0.3103,0.6,0.1034,0.0345,0.1379
05-a2,Candidate,Opus 1,With Description,Random,1.0,cli_text,48,62,7,10,24,29,7,10,9,9,2,2,4,4,1,1,10,15,0.4677,0.3448,0.1458,0.2222,0.4444,0.4714,48,41,40.5,40.3,0.7742,0.82,4.3105,6.096,0.938,28.9038,0.8276,1.0,9.0,2.1213,0.3103,0.6667,0.1379,0.0345,0.1724
05-a2,Candidate,Opus 3,With Description,Random,1.0,cli_text,57,71,7,10,31,37,7,10,10,11,1,1,4,4,4,4,13,18,0.5211,0.2703,0.1228,0.0909,0.0909,0.2132,57,44,43.3,42.8,0.8028,0.88,4.7833,6.7647,0.9485,35.9303,0.8378,0.9091,9.0909,2.132,0.2703,0.7222,0.1081,0.1081,0.2162
05-a2,Candidate,Opus 1,With Description,Confidence-Based,1.0,cli_text,52,74,7,10,28,35,7,10,10,11,1,1,4,4,2,2,12,18,0.473,0.2857,0.1346,0.0909,0.0909,0.2132,52,40,38.7,39.5,0.7027,0.8,4.2744,6.0449,0.918,22.8027,0.8,0.9091,9.0909,2.132,0.2857,0.6667,0.1143,0.0571,0.1714
05-a2,Candidate,Gemma 3,Target Only,N/A,0.0,cli_text,54,66,5,6,28,32,5,6,11,11,1,1,2,2,2,2,13,17,0.4848,0.1875,0.0926,0.0909,0.0909,0.2132,54,42,42.3,41.5,0.8182,0.84,4.7001,6.6469,0.9521,37.9889,0.875,1.0,11.0,2.3452,0.3438,0.7647,0.0625,0.0625,0.125
05-a2,Candidate,Claude 4,With Description,Random,2.0,cli_text,52,83,6,9,31,46,6,9,11,13,1,1,5,5,4,4,11,24,0.5542,0.1957,0.1154,0.0769,0.0769,0.1961,52,39,35.9,36.8,0.6265,0.78,4.036,5.7077,0.8942,18.1355,0.6739,0.8462,9.3077,2.1573,0.2391,0.4583,0.1087,0.087,0.1957
05-a2,Candidate,Claude 4,Target Only,N/A,0.0,cli_text,49,76,6,8,26,38,6,8,9,11,1,1,3,3,2,2,12,22,0.5,0.2105,0.1224,0.0909,0.0909,0.2132,49,39,37.1,36.7,0.6447,0.78,3.9744,5.6207,0.8987,18.5579,0.6842,0.8182,7.3636,1.9188,0.2368,0.5455,0.0789,0.0526,0.1316
05-a2,Candidate,Claude 4,With Description,N/A,0.0,cli_text,47,69,6,9,27,37,6,9,9,10,1,1,4,4,3,3,11,20,0.5362,0.2432,0.1277,0.1,0.1,0.2236,47,39,37.4,36.4,0.6812,0.78,4.0009,5.6581,0.9093,20.2779,0.7297,0.9,8.1,2.0125,0.2432,0.55,0.1081,0.0811,0.1892
05-a2,Candidate,Claude 4,With Description,Random,1.0,cli_text,52,85,6,10,28,43,6,10,8,11,0,0,5,5,2,2,13,25,0.5059,0.2326,0.1154,0.0,0.0,0.0,52,38,37.4,36.0,0.6118,0.76,3.9882,5.6402,0.8894,17.4432,0.6512,0.7273,5.8182,1.7056,0.186,0.52,0.1163,0.0465,0.1628
05-a2,Candidate,Gemma 3,With Description,N/A,0.0,cli_text,54,72,7,8,27,33,7,8,10,11,1,1,3,3,2,2,12,17,0.4583,0.2424,0.1296,0.0909,0.0909,0.2132,54,40,40.7,40.7,0.75,0.8,4.5,6.364,0.9327,27.611,0.8182,0.9091,9.0909,2.132,0.303,0.7059,0.0909,0.0606,0.1515
05-a2,Candidate,Gemma 3,With Description,Random,1.0,cli_text,50,68,9,10,25,30,9,10,9,10,1,1,2,2,3,3,11,15,0.4412,0.3333,0.18,0.1,0.1,0.2236,50,42,39.4,38.8,0.7353,0.84,4.2875,6.0634,0.9271,25.1469,0.8333,0.9,8.1,2.0125,0.3,0.7333,0.0667,0.1,0.1667
05-a2,Candidate,Gemma 3,With Description,Random,2.0,cli_text,50,69,8,9,25,31,8,9,10,11,1,1,2,2,2,2,11,16,0.4493,0.2903,0.16,0.0909,0.0909,0.2132,50,41,38.8,38.5,0.7246,0.82,4.2563,6.0193,0.9239,24.1735,0.8065,0.9091,9.0909,2.132,0.3226,0.6875,0.0645,0.0645,0.129
05-a2,Candidate,Opus 1,With Description,Contrastive,0.0,cli_text,47,65,5,8,23,29,5,8,7,8,0,0,4,4,4,4,8,13,0.4462,0.2759,0.1064,0.0,0.0,0.0,47,40,38.3,38.5,0.7231,0.8,4.1222,5.8296,0.9223,23.3401,0.7931,0.875,6.125,1.75,0.2414,0.6154,0.1379,0.1379,0.2759
05-a2,Candidate,Opus 3,With Description,Contrastive,0.0,cli_text,60,78,7,8,31,37,7,8,11,11,1,1,4,4,1,1,15,21,0.4744,0.2162,0.1167,0.0909,0.0909,0.2132,60,42,41.0,42.6,0.7692,0.84,4.8038,6.7937,0.9398,31.4193,0.8378,1.0,11.0,2.3452,0.2973,0.7143,0.1081,0.027,0.1351
05-a2,Candidate,Claude 4,With Description,Contrastive,0.0,cli_text,49,73,3,6,26,38,3,6,9,11,0,0,4,5,3,3,10,19,0.5205,0.1579,0.0612,0.0,0.0,0.0,49,39,36.6,37.9,0.6712,0.78,4.0553,5.735,0.9071,20.0545,0.6842,0.8182,7.3636,1.9188,0.2368,0.5263,0.1053,0.0789,0.1842
05-a2,Candidate,Gemma 3,With Description,Contrastive,0.0,cli_text,37,56,2,3,17,23,2,3,7,8,1,1,2,2,1,1,7,12,0.4107,0.1304,0.0541,0.125,0.125,0.25,37,33,33.9,33.8,0.6607,0.66,3.4962,4.9443,0.897,16.98,0.7391,0.875,6.125,1.75,0.3043,0.5833,0.087,0.0435,0.1304
05-a2,Candidate,GPT-4o,With Description,Contrastive,0.0,cli_text,41,54,4,6,19,25,4,6,7,9,0,0,2,2,3,3,7,11,0.463,0.24,0.0976,0.0,0.0,0.0,41,38,38.8,37.7,0.7593,0.76,3.9452,5.5794,0.931,25.0915,0.76,0.7778,5.4444,1.6499,0.28,0.6364,0.08,0.12,0.2
05-a2,Candidate,GPT-5,Target Only,N/A,0.0,cli_text,58,80,11,13,34,39,11,13,11,11,2,2,2,2,2,2,19,24,0.4875,0.3333,0.1897,0.1818,0.3636,0.4264,58,40,40.7,39.8,0.725,0.8,4.5853,6.4846,0.9266,25.9323,0.8718,1.0,11.0,2.3452,0.2821,0.7917,0.0513,0.0513,0.1026
05-a2,Candidate,GPT-5,With Description,N/A,0.0,cli_text,50,67,7,8,25,31,7,8,9,10,1,1,2,2,1,1,13,18,0.4627,0.2581,0.14,0.1,0.1,0.2236,50,39,40.3,38.9,0.7463,0.78,4.3193,6.1085,0.9304,26.2346,0.8065,0.9,8.1,2.0125,0.2903,0.7222,0.0645,0.0323,0.0968
05-a2,Candidate,GPT-5,With Description,Random,1.0,cli_text,54,72,6,8,28,34,6,8,8,8,0,0,2,2,2,2,16,22,0.4722,0.2353,0.1111,0.0,0.0,0.0,54,42,40.0,40.4,0.75,0.84,4.5,6.364,0.9327,27.611,0.8235,1.0,8.0,2.0,0.2353,0.7273,0.0588,0.0588,0.1176
05-a2,Candidate,GPT-5,With Description,Random,2.0,cli_text,60,79,7,9,32,38,7,9,9,9,0,0,4,4,3,3,17,22,0.481,0.2368,0.1167,0.0,0.0,0.0,60,43,41.4,42.5,0.7595,0.86,4.7733,6.7505,0.937,30.1399,0.8421,1.0,9.0,2.1213,0.2368,0.7727,0.1053,0.0789,0.1842
05-a2,Candidate,Opus 3,With Description,Confidence-Based,1.0,cli_text,59,74,7,9,28,32,7,9,9,9,2,2,5,5,2,2,12,16,0.4324,0.2812,0.1186,0.2222,0.4444,0.4714,59,42,42.6,43.1,0.7973,0.84,4.8498,6.8586,0.9474,35.5157,0.875,1.0,9.0,2.1213,0.2812,0.75,0.1562,0.0625,0.2188
05-a2,Candidate,GPT-5,With Description,Contrastive,0.0,cli_text,56,72,9,10,29,31,9,10,8,8,1,1,2,2,3,3,16,18,0.4306,0.3226,0.1607,0.125,0.125,0.25,56,42,42.0,40.3,0.7778,0.84,4.6667,6.5997,0.9412,31.6066,0.9355,1.0,8.0,2.0,0.2581,0.8889,0.0645,0.0968,0.1613
05-a2,Candidate,GPT-5,With Description,Confidence-Based,1.0,cli_text,57,79,7,9,32,38,7,9,10,10,0,0,2,2,3,3,17,23,0.481,0.2368,0.1228,0.0,0.0,0.0,57,40,39.2,39.6,0.7215,0.8,4.5347,6.413,0.9253,25.4034,0.8421,1.0,10.0,2.2361,0.2632,0.7391,0.0526,0.0789,0.1316
05-a2,Candidate,GPT-5,With Description,Confidence-Based,2.0,cli_text,60,86,8,12,33,41,8,12,12,12,0,0,2,2,2,2,17,25,0.4767,0.2927,0.1333,0.0,0.0,0.0,60,37,38.1,40.0,0.6977,0.74,4.575,6.47,0.9192,23.9357,0.8049,1.0,12.0,2.4495,0.2927,0.68,0.0488,0.0488,0.0976
05-a2,Candidate,Opus 1,With Description,Contrastive,1.0,cli_text,52,71,7,11,26,32,7,11,10,10,2,2,2,2,2,2,12,18,0.4507,0.3438,0.1346,0.2,0.4,0.4472,52,40,41.0,38.8,0.7324,0.8,4.3637,6.1713,0.9269,25.3385,0.8125,1.0,10.0,2.2361,0.3125,0.6667,0.0625,0.0625,0.125
05-a2,Candidate,GPT-5,With Description,Contrastive,1.0,cli_text,56,83,6,10,30,37,6,10,9,9,0,0,3,3,3,3,15,22,0.4458,0.2703,0.1071,0.0,0.0,0.0,56,35,38.1,37.6,0.6747,0.7,4.3464,6.1468,0.911,21.5511,0.8108,1.0,9.0,2.1213,0.2432,0.6818,0.0811,0.0811,0.1622
05-a2,Candidate,Gemma 3,With Description,Contrastive,1.0,cli_text,37,58,5,7,20,29,5,7,8,10,0,0,3,3,1,1,8,15,0.5,0.2414,0.1351,0.0,0.0,0.0,37,34,33.7,33.9,0.6379,0.68,3.4354,4.8583,0.8893,15.9286,0.6897,0.8,6.4,1.7889,0.2759,0.5333,0.1034,0.0345,0.1379
05-a2,Candidate,Gemma 3,With Description,Confidence-Based,2.0,cli_text,49,68,7,8,25,31,7,8,10,11,2,2,3,3,2,2,10,15,0.4559,0.2581,0.1429,0.1818,0.3636,0.4264,49,40,38.6,38.3,0.7206,0.8,4.2017,5.9421,0.9223,23.5965,0.8065,0.9091,9.0909,2.132,0.3226,0.6667,0.0968,0.0645,0.1613
05-a2,Candidate,Claude 4,With Description,Confidence-Based,1.0,cli_text,55,84,6,9,31,44,6,9,9,11,0,0,6,6,4,4,12,23,0.5238,0.2045,0.1091,0.0,0.0,0.0,55,38,36.4,36.5,0.6548,0.76,4.2433,6.001,0.9044,20.1333,0.7045,0.8182,7.3636,1.9188,0.2045,0.5217,0.1364,0.0909,0.2273
05-a2,Candidate,Claude 4,With Description,Contrastive,1.0,cli_text,57,89,4,12,31,49,4,12,11,13,0,0,5,7,3,3,12,26,0.5506,0.2449,0.0702,0.0,0.0,0.0,57,37,37.2,38.4,0.6404,0.74,4.2723,6.042,0.9007,19.6373,0.6327,0.8462,9.3077,2.1573,0.2245,0.4615,0.102,0.0612,0.1633
05-a2,Candidate,Gemma 3,With Description,Confidence-Based,1.0,cli_text,55,77,8,9,29,35,8,9,11,12,1,1,3,3,3,4,12,16,0.4545,0.2571,0.1455,0.0833,0.0833,0.2041,55,41,38.4,38.4,0.7143,0.82,4.432,6.2678,0.9225,24.3543,0.8286,0.9167,10.0833,2.2454,0.3143,0.75,0.0857,0.0857,0.1714
05-a2,Candidate,Gemma 3,With Description,Contrastive,2.0,cli_text,39,60,2,4,20,26,2,4,8,8,0,0,2,2,1,1,9,15,0.4333,0.1538,0.0513,0.0,0.0,0.0,39,36,34.4,35.3,0.65,0.72,3.5602,5.0349,0.8948,16.9003,0.7692,1.0,8.0,2.0,0.3077,0.6,0.0769,0.0385,0.1154
05-a2,Candidate,Opus 3,With Description,Contrastive,1.0,cli_text,68,95,8,11,36,46,8,11,11,12,0,0,5,6,2,2,18,26,0.4842,0.2391,0.1176,0.0,0.0,0.0,68,43,42.8,42.3,0.7158,0.86,4.9332,6.9767,0.9266,26.9352,0.7826,0.9167,10.0833,2.2454,0.2391,0.6923,0.1087,0.0435,0.1522
05-a2,Candidate,Opus 1,With Description,Confidence-Based,2.0,cli_text,50,63,6,9,25,30,6,9,10,10,1,1,3,3,2,2,10,15,0.4762,0.3,0.12,0.1,0.1,0.2236,50,44,41.8,42.6,0.7937,0.88,4.4544,6.2994,0.9442,32.2567,0.8333,1.0,10.0,2.2361,0.3333,0.6667,0.1,0.0667,0.1667
05-a2,Candidate,Opus 3,With Description,Confidence-Based,2.0,cli_text,61,81,8,11,33,40,8,11,10,10,1,1,5,5,3,4,15,21,0.4938,0.275,0.1311,0.1,0.1,0.2236,61,41,40.6,41.7,0.7531,0.82,4.7926,6.7778,0.9355,29.575,0.825,1.0,10.0,2.2361,0.25,0.7143,0.125,0.075,0.2
05-b1,Candidate,GPT-4o,With Description,Random,2.0,cli_text,54,78,7,10,28,34,7,10,9,10,1,1,4,4,1,1,14,19,0.4359,0.2941,0.1296,0.1,0.1,0.2236,54,41,39.0,38.2,0.6923,0.82,4.3235,6.1143,0.9156,22.4171,0.8235,0.9,8.1,2.0125,0.2647,0.7368,0.1176,0.0294,0.1471
05-b1,Candidate,GPT-4o,With Description,N/A,0.0,cli_text,44,67,4,8,21,28,4,8,9,11,1,1,3,3,0,0,9,14,0.4179,0.2857,0.0909,0.0909,0.0909,0.2132,44,36,36.5,36.3,0.6567,0.72,3.801,5.3755,0.9,18.2593,0.75,0.8182,7.3636,1.9188,0.3214,0.6429,0.1071,0.0,0.1071
05-b1,Candidate,GPT-4o,Target Only,N/A,0.0,cli_text,50,82,7,12,28,39,7,12,10,13,1,1,3,3,2,2,13,21,0.4756,0.3077,0.14,0.0769,0.0769,0.1961,50,34,34.9,37.0,0.6098,0.68,3.9043,5.5216,0.8877,17.0481,0.7179,0.7692,7.6923,1.9612,0.2564,0.619,0.0769,0.0513,0.1282
05-b1,Candidate,Opus 1,Target Only,N/A,0.0,cli_text,51,67,10,14,27,33,10,14,10,10,3,3,4,4,1,1,12,18,0.4925,0.4242,0.1961,0.3,0.9,0.6708,51,40,40.0,38.8,0.7612,0.8,4.4057,6.2306,0.9351,28.1386,0.8182,1.0,10.0,2.2361,0.303,0.6667,0.1212,0.0303,0.1515
05-b1,Candidate,Opus 1,With Description,N/A,0.0,cli_text,52,67,9,12,29,33,9,12,11,11,2,2,3,3,1,1,14,18,0.4925,0.3636,0.1731,0.1818,0.3636,0.4264,52,41,40.4,41.3,0.7761,0.82,4.4921,6.3528,0.9397,30.2944,0.8788,1.0,11.0,2.3452,0.3333,0.7778,0.0909,0.0303,0.1212
05-b1,Candidate,Opus 3,With Description,N/A,0.0,cli_text,68,97,9,16,36,47,9,16,12,13,2,2,6,6,3,3,15,25,0.4845,0.3404,0.1324,0.1538,0.3077,0.3922,68,41,39.2,40.7,0.701,0.82,4.8821,6.9044,0.9224,25.5879,0.766,0.9231,11.0769,2.3534,0.2553,0.6,0.1277,0.0638,0.1915
05-b1,Candidate,Opus 3,Target Only,N/A,0.0,cli_text,56,70,9,13,31,37,9,13,11,11,2,2,5,5,1,1,14,20,0.5286,0.3514,0.1607,0.1818,0.3636,0.4264,56,43,42.7,42.5,0.8,0.86,4.7329,6.6933,0.9475,35.1294,0.8378,1.0,11.0,2.3452,0.2973,0.7,0.1351,0.027,0.1622
05-b1,Candidate,Opus 1,With Description,Random,2.0,cli_text,51,66,7,10,26,32,7,10,9,10,1,1,3,3,1,1,13,18,0.4848,0.3125,0.1373,0.1,0.1,0.2236,51,40,40.4,40.9,0.7727,0.8,4.439,6.2777,0.9385,29.5671,0.8125,0.9,8.1,2.0125,0.2812,0.7222,0.0938,0.0312,0.125
05-b1,Candidate,Opus 3,With Description,Random,2.0,cli_text,54,68,8,11,28,33,8,11,10,10,1,1,4,4,1,1,13,18,0.4853,0.3333,0.1481,0.1,0.1,0.2236,54,40,42.3,41.1,0.7941,0.8,4.6305,6.5485,0.9454,33.5423,0.8485,1.0,10.0,2.2361,0.303,0.7222,0.1212,0.0303,0.1515
05-b1,Candidate,GPT-4o,With Description,Random,1.0,cli_text,46,60,8,10,26,31,8,10,9,10,1,1,4,4,1,1,12,16,0.5167,0.3226,0.1739,0.1,0.1,0.2236,46,39,40.3,41.2,0.7667,0.78,4.1992,5.9386,0.9351,27.4004,0.8387,0.9,8.1,2.0125,0.2903,0.75,0.129,0.0323,0.1613
05-b1,Candidate,Opus 1,With Description,Random,1.0,cli_text,49,65,7,10,26,30,7,10,8,8,1,1,4,4,1,1,13,17,0.4615,0.3333,0.1429,0.125,0.125,0.25,49,39,41.3,38.9,0.7538,0.78,4.2976,6.0777,0.9323,26.7823,0.8667,1.0,8.0,2.0,0.2667,0.7647,0.1333,0.0333,0.1667
05-b1,Candidate,Opus 3,With Description,Random,1.0,cli_text,56,72,7,10,31,36,7,10,10,10,1,1,5,5,1,1,15,20,0.5,0.2778,0.125,0.1,0.1,0.2236,56,41,41.9,42.3,0.7778,0.82,4.6667,6.5997,0.9412,31.6066,0.8611,1.0,10.0,2.2361,0.2778,0.75,0.1389,0.0278,0.1667
05-b1,Candidate,Opus 1,With Description,Confidence-Based,1.0,cli_text,48,63,8,10,26,30,8,10,9,9,1,1,5,5,1,1,11,15,0.4762,0.3333,0.1667,0.1111,0.1111,0.2357,48,40,39.3,40.0,0.7619,0.8,4.2762,6.0474,0.9344,27.4144,0.8667,1.0,9.0,2.1213,0.3,0.7333,0.1667,0.0333,0.2
05-b1,Candidate,Gemma 3,Target Only,N/A,0.0,cli_text,43,62,3,7,19,25,3,7,9,10,1,1,3,3,0,0,7,12,0.4032,0.28,0.0698,0.1,0.1,0.2236,43,37,37.2,36.1,0.6935,0.74,3.8615,5.461,0.9113,20.2152,0.76,0.9,8.1,2.0125,0.36,0.5833,0.12,0.0,0.12
05-b1,Candidate,Claude 4,With Description,Random,2.0,cli_text,57,84,7,11,32,42,7,11,13,14,1,1,4,4,2,2,13,22,0.5,0.2619,0.1228,0.0714,0.0714,0.189,57,40,38.3,40.6,0.6786,0.8,4.3976,6.2192,0.9125,21.9878,0.7619,0.9286,12.0714,2.4568,0.3095,0.5909,0.0952,0.0476,0.1429
05-b1,Candidate,Claude 4,Target Only,N/A,0.0,cli_text,54,78,7,11,29,40,7,11,11,13,1,1,3,3,2,2,13,22,0.5128,0.275,0.1296,0.0769,0.0769,0.1961,54,41,39.0,38.6,0.6923,0.82,4.3235,6.1143,0.9156,22.4171,0.725,0.8462,9.3077,2.1573,0.275,0.5909,0.075,0.05,0.125
05-b1,Candidate,Claude 4,With Description,N/A,0.0,cli_text,54,81,7,13,29,42,7,13,12,14,1,1,2,2,2,2,13,24,0.5185,0.3095,0.1296,0.0714,0.0714,0.189,54,40,37.2,36.8,0.6667,0.8,4.2426,6.0,0.9077,20.6842,0.6905,0.8571,10.2857,2.2678,0.2857,0.5417,0.0476,0.0476,0.0952
05-b1,Candidate,Claude 4,With Description,Random,1.0,cli_text,51,74,6,9,26,34,6,9,10,11,1,1,3,3,2,2,11,18,0.4595,0.2647,0.1176,0.0909,0.0909,0.2132,51,39,38.0,37.7,0.6892,0.78,4.1922,5.9286,0.9135,21.6132,0.7647,0.9091,9.0909,2.132,0.2941,0.6111,0.0882,0.0588,0.1471
05-b1,Candidate,Gemma 3,With Description,N/A,0.0,cli_text,43,62,4,7,20,25,4,7,8,9,1,2,4,4,0,0,8,12,0.4032,0.28,0.093,0.1111,0.1111,0.2357,43,38,36.4,37.6,0.6935,0.76,3.8615,5.461,0.9113,20.2152,0.8,0.8889,7.1111,1.8856,0.32,0.6667,0.16,0.0,0.16
05-b1,Candidate,Gemma 3,With Description,Random,1.0,cli_text,48,65,3,6,24,29,3,6,11,11,1,1,4,4,0,0,9,14,0.4462,0.2069,0.0625,0.0909,0.0909,0.2132,48,41,39.6,39.4,0.7385,0.82,4.2099,5.9537,0.9274,24.9609,0.8276,1.0,11.0,2.3452,0.3793,0.6429,0.1379,0.0,0.1379
05-b1,Candidate,Gemma 3,With Description,Random,2.0,cli_text,51,68,6,7,24,32,6,7,10,12,1,1,4,4,2,2,9,14,0.4706,0.2188,0.1176,0.0833,0.0833,0.2041,51,42,39.4,40.4,0.75,0.84,4.3732,6.1847,0.9318,26.8779,0.75,0.8333,8.3333,2.0412,0.3125,0.6429,0.125,0.0625,0.1875
05-b1,Candidate,Opus 1,With Description,Contrastive,0.0,cli_text,51,59,8,10,26,29,8,10,7,7,1,1,4,4,1,1,14,17,0.4915,0.3448,0.1569,0.1429,0.1429,0.2673,51,43,43.8,44.2,0.8644,0.86,4.6949,6.6396,0.9643,49.5548,0.8966,1.0,7.0,1.8708,0.2414,0.8235,0.1379,0.0345,0.1724
05-b1,Candidate,Opus 3,With Description,Contrastive,0.0,cli_text,68,89,7,10,35,41,7,10,12,12,1,1,5,5,1,1,17,23,0.4607,0.2439,0.1029,0.0833,0.0833,0.2041,68,42,42.3,42.6,0.764,0.84,5.0968,7.208,0.94,32.5127,0.8537,1.0,12.0,2.4495,0.2927,0.7391,0.122,0.0244,0.1463
05-b1,Candidate,Claude 4,With Description,Contrastive,0.0,cli_text,61,84,7,9,32,41,7,9,12,13,1,1,4,5,2,2,14,21,0.4881,0.2195,0.1148,0.0769,0.0769,0.1961,61,41,40.7,40.9,0.7262,0.82,4.7063,6.6556,0.9278,26.6489,0.7805,0.9231,11.0769,2.3534,0.2927,0.6667,0.0976,0.0488,0.1463
05-b1,Candidate,Gemma 3,With Description,Contrastive,0.0,cli_text,54,72,7,8,28,31,7,8,11,11,1,1,3,3,2,2,12,15,0.4306,0.2581,0.1296,0.0909,0.0909,0.2132,54,41,40.1,39.8,0.75,0.82,4.5,6.364,0.9327,27.611,0.9032,1.0,11.0,2.3452,0.3548,0.8,0.0968,0.0645,0.1613
05-b1,Candidate,GPT-4o,With Description,Contrastive,0.0,cli_text,48,64,9,12,28,31,9,12,9,9,3,3,5,5,1,1,13,16,0.4844,0.3871,0.1875,0.3333,1.0,0.7071,48,39,39.0,38.6,0.75,0.78,4.2426,6.0,0.9308,26.1111,0.9032,1.0,9.0,2.1213,0.2903,0.8125,0.1613,0.0323,0.1935
05-b1,Candidate,GPT-5,Target Only,N/A,0.0,cli_text,56,74,10,11,31,33,10,11,8,8,1,1,2,2,1,1,20,22,0.4459,0.3333,0.1786,0.125,0.125,0.25,56,41,40.9,39.1,0.7568,0.82,4.6032,6.5099,0.9352,28.8658,0.9394,1.0,8.0,2.0,0.2424,0.9091,0.0606,0.0303,0.0909
05-b1,Candidate,GPT-5,With Description,N/A,0.0,cli_text,55,69,9,10,31,32,9,10,8,8,1,1,3,3,1,1,19,20,0.4638,0.3125,0.1636,0.125,0.125,0.25,55,42,41.3,40.3,0.7971,0.84,4.6819,6.6212,0.9464,34.3333,0.9688,1.0,8.0,2.0,0.25,0.95,0.0938,0.0312,0.125
05-b1,Candidate,GPT-5,With Description,Random,1.0,cli_text,55,72,7,9,29,33,7,9,9,9,1,1,3,3,1,1,16,20,0.4583,0.2727,0.1273,0.1111,0.1111,0.2357,55,41,41.4,41.0,0.7639,0.82,4.5833,6.4818,0.937,29.4921,0.8788,1.0,9.0,2.1213,0.2727,0.8,0.0909,0.0303,0.1212
05-b1,Candidate,GPT-5,With Description,Random,2.0,cli_text,58,77,8,9,33,36,8,9,9,9,1,1,4,4,2,2,18,21,0.4675,0.25,0.1379,0.1111,0.1111,0.2357,58,40,41.2,39.5,0.7532,0.8,4.6738,6.6097,0.9348,28.919,0.9167,1.0,9.0,2.1213,0.25,0.8571,0.1111,0.0556,0.1667
05-b1,Candidate,Opus 3,With Description,Confidence-Based,1.0,cli_text,57,74,7,9,31,34,7,9,11,11,1,1,3,3,1,1,16,19,0.4595,0.2647,0.1228,0.0909,0.0909,0.2132,57,41,40.0,41.1,0.7703,0.82,4.6854,6.6261,0.9394,30.8233,0.9118,1.0,11.0,2.3452,0.3235,0.8421,0.0882,0.0294,0.1176
05-b1,Candidate,GPT-5,With Description,Contrastive,0.0,cli_text,52,62,9,10,29,30,9,10,7,7,1,1,3,3,1,1,18,19,0.4839,0.3333,0.1731,0.1429,0.1429,0.2673,52,43,43.0,42.2,0.8387,0.86,4.6697,6.604,0.9574,42.057,0.9667,1.0,7.0,1.8708,0.2333,0.9474,0.1,0.0333,0.1333
05-b1,Candidate,GPT-5,With Description,Confidence-Based,1.0,cli_text,56,68,9,10,32,33,9,10,7,7,1,1,3,3,1,1,21,22,0.4853,0.303,0.1607,0.1429,0.1429,0.2673,56,42,43.2,41.7,0.8235,0.84,4.802,6.791,0.954,39.8251,0.9697,1.0,7.0,1.8708,0.2121,0.9545,0.0909,0.0303,0.1212
05-b1,Candidate,GPT-5,With Description,Confidence-Based,2.0,cli_text,57,77,8,9,32,37,8,9,10,10,1,1,3,3,2,2,18,22,0.4805,0.2432,0.1404,0.1,0.1,0.2236,57,43,40.6,40.1,0.7403,0.86,4.5932,6.4958,0.9308,27.2467,0.8649,1.0,10.0,2.2361,0.2703,0.8182,0.0811,0.0541,0.1351
05-b1,Candidate,Opus 1,With Description,Contrastive,1.0,cli_text,54,67,9,11,27,31,9,11,9,10,2,2,4,4,1,1,13,16,0.4627,0.3548,0.1667,0.2,0.4,0.4472,54,42,42.2,43.1,0.806,0.84,4.6649,6.5971,0.9487,35.5947,0.871,0.9,8.1,2.0125,0.2903,0.8125,0.129,0.0323,0.1613
05-b1,Candidate,GPT-5,With Description,Contrastive,1.0,cli_text,50,62,9,10,27,29,9,10,8,8,1,1,3,3,1,1,15,17,0.4677,0.3448,0.18,0.125,0.125,0.25,50,43,42.0,40.8,0.8065,0.86,4.4901,6.35,0.9479,34.3889,0.931,1.0,8.0,2.0,0.2759,0.8824,0.1034,0.0345,0.1379
05-b1,Candidate,Gemma 3,With Description,Contrastive,1.0,cli_text,46,61,6,8,23,26,5,7,10,10,1,1,3,3,2,2,8,11,0.4262,0.2692,0.1304,0.1,0.1,0.2236,46,40,39.0,39.1,0.7541,0.8,4.1646,5.8897,0.9313,26.0043,0.8846,1.0,10.0,2.2361,0.3846,0.7273,0.1154,0.0769,0.1923
05-b1,Candidate,Gemma 3,With Description,Confidence-Based,2.0,cli_text,53,70,6,7,26,32,6,7,11,12,1,1,3,3,1,1,11,16,0.4571,0.2188,0.1132,0.0833,0.0833,0.2041,53,43,40.7,39.3,0.7571,0.86,4.4793,6.3347,0.9345,28.1768,0.8125,0.9167,10.0833,2.2454,0.3438,0.6875,0.0938,0.0312,0.125
05-b1,Candidate,Claude 4,With Description,Confidence-Based,1.0,cli_text,55,77,7,10,28,37,7,10,11,13,1,1,3,3,1,1,13,20,0.4805,0.2703,0.1273,0.0769,0.0769,0.1961,55,41,40.1,40.4,0.7143,0.82,4.432,6.2678,0.9225,24.3543,0.7568,0.8462,9.3077,2.1573,0.2973,0.65,0.0811,0.027,0.1081
